"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"04007","1","10","71","0","2025","4","",22,226,224,229,5016982,0,0,1705,"",4.05,0.80,0.80,0.81,0.93,0.00,0.00,1.16,"",0,0.0,-35,-13.4,-44,-16.4,-21,-8.4,116664,2.4,0,0.0,0,0.0,253,17.4
"04007","2","10","71","0","2025","4","",10,253,254,254,4440343,0,0,1347,"",1.52,0.51,0.51,0.51,0.55,0.00,0.00,1.08,"",0,0.0,0,0.0,2,0.8,3,1.2,-50555,-1.1,0,0.0,0,0.0,-24,-1.8
"04007","3","10","71","0","2025","4","",68,4790,4796,4771,76768190,1136790,4640,1234,"",4.37,3.13,3.12,3.11,3.82,4.76,8.74,1.22,"",-2,-2.9,-144,-2.9,-165,-3.3,-150,-3.0,-2066588,-2.6,-62691,-5.2,833,21.9,6,0.5
"04007","5","10","71","0","2025","4","",1018,10601,10584,10657,157718689,9346671,89784,1143,"",0.93,0.78,0.78,0.78,0.75,0.92,0.96,0.96,"",-10,-1.0,-9,-0.1,-43,-0.4,-49,-0.5,7226997,4.8,-633927,-6.4,-7953,-8.1,56,5.2
"04009","0","10","70","0","2025","4","",623,11089,11204,11243,161630186,40579533,463407,1112,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-10,-1.6,119,1.1,110,1.0,272,2.5,5180332,3.3,33703985,490.2,392762,556.0,19,1.7
"04009","1","10","71","0","2025","4","",16,367,367,366,7790696,0,0,1634,"",5.28,1.87,1.85,1.83,2.18,0.00,0.00,1.18,"",-1,-5.9,-37,-9.2,-29,-7.3,-37,-9.2,-1358324,-14.8,0,0.0,0,0.0,-121,-6.9
"04009","2","10","71","0","2025","4","",8,505,507,506,7702191,0,0,1171,"",2.19,1.44,1.43,1.43,1.43,0.00,0.00,0.99,"",0,0.0,10,2.0,15,3.0,20,4.1,-84947,-1.1,0,0.0,0,0.0,-49,-4.0
"04009","3","10","71","0","2025","4","",54,2124,2142,2091,26233371,16580,95,952,"",6.23,1.99,1.97,1.93,1.97,0.02,0.04,1.00,"",2,3.8,-109,-4.9,-98,-4.4,-136,-6.1,-1088895,-4.0,-10894,-39.7,35,58.3,11,1.2
"04009","5","10","71","0","2025","4","",545,8093,8188,8280,119903928,40562953,463312,1127,"",0.90,0.85,0.86,0.86,0.86,1.04,1.01,1.00,"",-11,-2.0,255,3.3,222,2.8,425,5.4,7712498,6.9,33714879,492.3,392727,556.4,33,3.0
"04011","0","10","70","0","2025","4","",104,5601,5628,5629,122974235,2453146,30027,1683,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-4.6,-131,-2.3,-224,-3.8,-194,-3.3,1547065,1.3,-984124,-28.6,9297,44.8,73,4.5
"04011","1","10","71","0","2025","4","",5,32,33,32,586464,0,0,1395,"",9.88,0.32,0.33,0.32,0.22,0.00,0.00,0.67,"",0,0.0,1,3.2,2,6.5,4,14.3,60396,11.5,0,0.0,0,0.0,46,3.4
"04011","2","10","71","0","2025","4","N",3,0,0,0,0,0,0,0,"N",4.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04011","3","10","71","0","2025","4","N",13,0,0,0,0,0,0,0,"N",8.99,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04011","5","10","71","0","2025","4","",83,5054,5075,5079,116149957,2453146,30027,1762,"",0.82,1.06,1.06,1.06,1.10,1.04,1.01,1.04,"",-5,-5.7,-145,-2.8,-234,-4.4,-217,-4.1,1115070,1.0,-984124,-28.6,9297,44.8,82,4.9
"04012","0","10","70","0","2025","4","",398,6378,6520,6544,87456526,5071055,46508,1038,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.5,36,0.6,84,1.3,98,1.5,3393195,4.0,165528,3.4,-2893,-5.9,29,2.9
"04012","1","10","71","0","2025","4","",12,310,311,308,7244612,0,0,1800,"",6.20,2.74,2.69,2.65,3.75,0.00,0.00,1.39,"",0,0.0,-14,-4.3,-14,-4.3,-21,-6.4,-482431,-6.2,0,0.0,0,0.0,-23,-1.3
"04012","2","10","71","0","2025","4","N",5,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","3","10","71","0","2025","4","N",36,0,0,0,0,0,0,0,"N",6.50,0,0,0,0,0,0,0,"N",1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04012","5","10","71","0","2025","4","",345,4281,4406,4426,55639740,4382764,42125,979,"",0.89,0.79,0.79,0.79,0.74,0.90,0.91,0.93,"",1,0.3,-17,-0.4,30,0.7,53,1.2,911739,1.7,122303,2.9,-6451,-13.3,11,1.1
"04013","0","10","70","0","2025","4","",140809,2299621,2317461,2318478,45438213302,1920701797,21350516,1512,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1220,-0.9,1646,0.1,-3285,-0.1,1453,0.1,1063253852,2.4,-60520657,-3.1,-3216348,-13.1,36,2.4
"04013","1","10","71","0","2025","4","",202,21737,21857,21924,534383391,0,0,1882,"",0.29,0.53,0.53,0.53,0.53,0.00,0.00,1.00,"",14,7.4,-532,-2.4,-550,-2.5,-582,-2.6,-6779470,-1.3,0,0.0,0,0.0,23,1.2
"04013","2","10","71","0","2025","4","",112,41466,41621,40655,841241481,38093,470,1569,"",0.14,0.57,0.57,0.56,0.55,0.00,0.01,0.98,"",-2,-1.8,-511,-1.2,-236,-0.6,-328,-0.8,-19873145,-2.3,4854,14.6,-143,-23.3,-23,-1.4
"04013","3","10","71","0","2025","4","",471,163042,163480,162997,3095428821,3965453,23693,1459,"",0.24,0.73,0.73,0.73,0.83,0.09,0.20,1.13,"",2,0.4,2982,1.9,1083,0.7,1724,1.1,133162233,4.5,-732842,-15.6,2407,11.3,46,3.3
"04013","5","10","71","0","2025","4","",140024,2073376,2090503,2092902,40967159609,1916698251,21326353,1511,"",1.02,1.06,1.06,1.06,1.05,1.03,1.01,0.99,"",-1234,-0.9,-293,0.0,-3582,-0.2,639,0.0,956744234,2.4,-59792669,-3.0,-3218612,-13.1,36,2.4
"04015","0","10","70","0","2025","4","",5080,56068,55907,55868,764609997,43817342,475356,1051,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,0.4,-569,-1.0,-1219,-2.1,-1024,-1.8,13863817,1.8,-3621160,-7.6,-116218,-19.6,36,3.5
"04015","1","10","71","0","2025","4","",27,491,486,497,10648684,0,0,1667,"",1.09,0.49,0.49,0.50,0.63,0.00,0.00,1.27,"",1,3.8,-44,-8.2,-44,-8.3,-40,-7.4,-596694,-5.3,0,0.0,0,0.0,47,2.9
"04015","2","10","71","0","2025","4","",13,561,563,565,8945270,0,0,1222,"",0.44,0.32,0.32,0.32,0.35,0.00,0.00,1.10,"",0,0.0,-1,-0.2,4,0.7,8,1.4,-199703,-2.2,0,0.0,0,0.0,-36,-2.9
"04015","3","10","71","0","2025","4","",63,7820,7860,7831,111495508,1488642,6934,1094,"",0.89,1.45,1.45,1.45,1.77,1.49,2.59,1.22,"",-2,-3.1,332,4.4,116,1.5,135,1.8,6518479,6.2,25539,1.7,4142,148.4,37,3.5
"04015","5","10","71","0","2025","4","",4977,47196,46998,46975,633520535,42328700,468422,1036,"",1.00,0.99,0.98,0.98,0.96,1.00,0.99,0.98,"",22,0.4,-856,-1.8,-1295,-2.7,-1127,-2.3,8141735,1.3,-3646699,-7.9,-120360,-20.4,37,3.7
"04017","0","10","70","0","2025","4","",1967,27827,27563,27134,373286062,16180017,180748,1044,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.1,-1161,-4.0,-1139,-4.0,-1492,-5.2,-6396070,-1.7,-2676710,-14.2,-69943,-27.9,29,2.9
"04017","1","10","71","0","2025","4","",32,1941,1938,1926,41835424,0,0,1663,"",3.34,3.93,3.96,4.00,5.08,0.00,0.00,1.28,"",-1,-3.0,-55,-2.8,-62,-3.1,-63,-3.2,-393062,-0.9,0,0.0,0,0.0,35,2.1
"04017","2","10","71","0","2025","4","",13,737,739,741,12417370,0,0,1293,"",1.13,0.84,0.85,0.87,1.00,0.00,0.00,1.17,"",0,0.0,7,1.0,13,1.8,20,2.8,-175657,-1.4,0,0.0,0,0.0,-42,-3.1
"04017","3","10","71","0","2025","4","",91,6213,6189,6168,83736936,593574,6327,1041,"",3.33,2.31,2.32,2.36,2.72,1.61,6.23,1.17,"",3,3.4,-858,-12.1,-933,-13.1,-936,-13.2,-10464004,-11.1,-165662,-21.8,-596,-8.6,20,2.0
"04017","5","10","71","0","2025","4","",1831,18936,18697,18299,235296332,15586443,174421,971,"",0.95,0.80,0.79,0.79,0.73,1.00,0.97,0.92,"",-4,-0.2,-255,-1.3,-157,-0.8,-513,-2.7,4636653,2.0,-2511048,-13.9,-69347,-28.4,35,3.7
"04019","0","10","70","0","2025","4","",23306,387064,389910,389881,6538018522,287993218,3186149,1293,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-221,-0.9,-1588,-0.4,-2352,-0.6,-2667,-0.7,264809671,4.2,20465095,7.6,255928,8.7,59,4.8
"04019","1","10","71","0","2025","4","",102,12088,12077,12135,328017267,0,0,2085,"",0.90,1.76,1.75,1.75,2.27,0.00,0.00,1.30,"",4,4.1,-811,-6.3,-857,-6.6,-809,-6.2,1126276,0.3,0,0.0,0,0.0,140,7.2
"04019","2","10","71","0","2025","4","",41,19467,19485,19253,404910467,0,0,1605,"",0.30,1.59,1.58,1.57,1.85,0.00,0.00,1.17,"",0,0.0,-212,-1.1,-159,-0.8,-234,-1.2,-7746546,-1.9,0,0.0,0,0.0,-14,-0.9
"04019","3","10","71","0","2025","4","",119,41600,42047,41637,628874091,2894443,21229,1158,"",0.37,1.11,1.11,1.11,1.17,0.44,1.19,1.05,"",1,0.8,417,1.0,283,0.7,176,0.4,40876571,7.0,-1103611,-27.6,-5155,-19.5,67,6.1
"04019","5","10","71","0","2025","4","",23044,313909,316301,316856,5176216697,285098775,3164920,1261,"",1.01,0.95,0.95,0.95,0.92,1.03,1.00,0.97,"",-226,-1.0,-982,-0.3,-1619,-0.5,-1800,-0.6,230553370,4.7,21568706,8.2,261083,9.0,61,5.1
"04021","0","10","70","0","2025","4","",5322,80564,80954,81045,1280406629,60734273,681179,1218,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",176,3.4,2413,3.1,1134,1.4,2332,3.0,104557930,8.9,5965465,10.9,-96807,-12.4,72,6.3
"04021","1","10","71","0","2025","4","",33,1324,1317,1353,43676154,0,0,2524,"",1.27,0.93,0.92,0.94,1.55,0.00,0.00,1.67,"",0,0.0,-135,-9.3,-137,-9.4,-115,-7.8,4348060,11.1,0,0.0,0,0.0,452,21.8
"04021","2","10","71","0","2025","4","",12,2456,2465,2465,40526613,0,0,1266,"",0.38,0.97,0.96,0.97,0.95,0.00,0.00,0.98,"",0,0.0,6,0.2,28,1.1,57,2.4,-1062558,-2.6,0,0.0,0,0.0,-50,-3.8
"04021","3","10","71","0","2025","4","",132,17836,17931,17785,281865956,1127621,6463,1215,"",1.78,2.29,2.29,2.27,2.67,0.81,1.69,1.17,"",-1,-0.8,463,2.7,-444,-2.4,377,2.2,18093343,6.9,-144525,-11.4,1473,29.5,70,6.1
"04021","5","10","71","0","2025","4","",5145,58948,59241,59442,914337906,59606652,674716,1188,"",0.99,0.86,0.86,0.86,0.83,1.02,1.00,0.97,"",177,3.6,2079,3.7,1687,2.9,2013,3.5,83179085,10.0,6109990,11.4,-98280,-12.7,72,6.5
"04023","0","10","70","0","2025","4","",1218,14088,14390,14623,233331792,9396583,183146,1249,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-20,-1.6,291,2.1,271,1.9,326,2.3,12760061,5.8,-552504,-5.6,23743,14.9,43,3.6
"04023","1","10","71","0","2025","4","",17,1627,1628,1680,61232333,0,0,2863,"",2.87,6.51,6.38,6.48,11.90,0.00,0.00,1.84,"",-1,-5.6,-42,-2.5,-28,-1.7,-5,-0.3,10737962,21.3,0,0.0,0,0.0,537,23.1
"04023","2","10","71","0","2025","4","",9,204,205,205,1961877,0,0,737,"",1.26,0.46,0.45,0.45,0.25,0.00,0.00,0.56,"",0,0.0,0,0.0,2,1.0,4,2.0,-68551,-3.4,0,0.0,0,0.0,-34,-4.4
"04023","3","10","71","0","2025","4","",30,2000,2040,2011,28524076,357124,2261,1088,"",1.77,1.47,1.46,1.42,1.48,1.67,2.20,1.02,"",1,3.4,14,0.7,46,2.3,19,1.0,265507,0.9,-38562,-9.7,686,43.6,-4,-0.4
"04023","5","10","71","0","2025","4","",1162,10257,10517,10727,141613506,9039459,180885,1037,"",0.98,0.85,0.86,0.86,0.70,1.00,0.99,0.82,"",-20,-1.7,319,3.2,251,2.4,308,3.0,1825143,1.3,-513942,-5.4,23057,14.6,-16,-1.5
"04025","0","10","70","0","2025","4","",7410,71428,71888,71601,1061747103,58791155,661240,1140,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-0.2,-718,-1.0,-558,-0.8,-367,-0.5,17132947,1.6,-455376,-0.8,-118785,-15.2,27,2.4
"04025","1","10","71","0","2025","4","",38,1842,1840,1837,43846042,0,0,1833,"",1.05,1.45,1.44,1.45,1.87,0.00,0.00,1.29,"",0,0.0,-112,-5.7,-100,-5.2,-72,-3.8,-2958028,-6.3,0,0.0,0,0.0,-28,-1.5
"04025","2","10","71","0","2025","4","",17,683,686,687,10479255,0,0,1176,"",0.39,0.30,0.30,0.30,0.30,0.00,0.00,0.97,"",-1,-5.6,10,1.5,15,2.2,19,2.8,-119742,-1.1,0,0.0,0,0.0,-40,-3.3
"04025","3","10","71","0","2025","4","",114,9244,9258,9198,149955018,1106615,8523,1249,"",1.11,1.34,1.33,1.33,1.71,0.83,2.29,1.28,"",-5,-4.2,63,0.7,35,0.4,103,1.1,3227605,2.2,-77705,-6.6,4540,114.0,18,1.5
"04025","5","10","71","0","2025","4","",7241,59659,60104,59879,857466788,57684540,652717,1102,"",1.00,0.98,0.98,0.98,0.94,1.02,0.99,0.96,"",-12,-0.2,-679,-1.1,-508,-0.8,-417,-0.7,16983112,2.0,-377671,-0.7,-123325,-15.9,32,3.0
"04027","0","10","70","0","2025","4","",3975,71416,78526,79871,1120832808,74487977,3358213,1125,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,0.5,-1665,-2.3,439,0.6,611,0.8,68316804,6.5,304797,0.4,-603451,-15.2,71,6.7
"04027","1","10","71","0","2025","4","",52,3433,3478,3487,101407753,0,0,2251,"",2.69,2.71,2.50,2.46,4.10,0.00,0.00,1.61,"",1,2.0,-127,-3.6,-87,-2.4,-102,-2.8,10352932,11.4,0,0.0,0,0.0,290,14.8
"04027","2","10","71","0","2025","4","",18,1894,1899,1899,30662449,0,0,1243,"",0.77,0.84,0.77,0.76,0.82,0.00,0.00,1.04,"",0,0.0,9,0.5,23,1.2,45,2.4,-680222,-2.2,0,0.0,0,0.0,-45,-3.5
"04027","3","10","71","0","2025","4","",108,10326,10369,10243,142979622,1380019,8482,1066,"",1.95,1.50,1.36,1.33,1.55,0.81,0.45,1.11,"",5,4.9,272,2.7,224,2.2,93,0.9,9892965,7.4,464178,50.7,3567,72.6,54,5.3
"04027","5","10","71","0","2025","4","",3797,55763,62780,64242,845782984,73107958,3349731,1068,"",0.98,0.91,0.94,0.94,0.88,1.02,1.00,0.94,"",12,0.3,-1819,-3.2,279,0.4,575,0.9,48751129,6.1,-159381,-0.2,-607018,-15.3,67,6.7
"04999","0","10","70","0","2025","4","",28720,84033,85128,85225,2233666824,98502247,1689606,2026,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2531,9.7,3669,4.6,3354,4.1,3828,4.7,144239633,6.9,1583193,1.6,-314257,-15.7,46,2.3
"04999","1","10","71","0","2025","4","",77,2047,2058,2059,61854418,0,0,2316,"",0.55,1.37,1.36,1.36,1.26,0.00,0.00,0.92,"",2,2.7,-192,-8.6,-224,-9.8,-243,-10.6,611171,1.0,0,0.0,0,0.0,245,11.8
"04999","2","10","71","0","2025","4","N",10,0,0,0,0,0,0,0,"N",0.06,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","3","10","71","0","2025","4","N",111,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",16,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04999","5","10","71","0","2025","4","",28522,81657,82739,82842,2165443304,98385692,1688385,2021,"",1.02,1.14,1.14,1.14,1.12,1.03,1.01,0.99,"",2514,9.7,3841,4.9,3560,4.5,4056,5.1,142961637,7.1,1661472,1.7,-311764,-15.6,42,2.1
"05000","0","10","50","0","2025","4","",113046,1318699,1319231,1318184,20796115956,896498907,8757630,1213,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7154,6.8,8973,0.7,5391,0.4,4892,0.4,1099056466,5.6,-11341912,-1.2,-449785,-4.9,58,5.0
"05000","1","10","51","0","2025","4","",1192,20309,20445,20530,442727705,0,0,1667,"",2.17,0.87,0.87,0.88,0.97,0.00,0.00,1.10,"",-22,-1.8,-1498,-6.9,-1396,-6.4,-1503,-6.8,-23591931,-5.1,0,0.0,0,0.0,29,1.8
"05000","2","10","51","0","2025","4","",1054,66793,66663,66420,1115493069,62860,778,1288,"",1.59,1.61,1.60,1.60,1.61,0.01,0.06,1.00,"",-6,-0.6,986,1.5,1086,1.7,866,1.3,60630535,5.7,-11799,-15.8,389,100.0,52,4.2
"05000","3","10","51","0","2025","4","",2052,114800,114797,114715,1413007605,9747588,31093,947,"",1.31,0.90,0.90,0.90,0.82,0.48,0.63,0.91,"",30,1.5,-921,-0.8,-1715,-1.5,-622,-0.5,49093767,3.6,-327405,-3.2,-1957,-5.9,41,4.5
"05000","5","10","51","0","2025","4","",108748,1116797,1117326,1116519,17824887577,886688459,8725759,1228,"",0.99,0.99,0.99,0.99,0.99,1.02,1.00,1.00,"",7152,7.0,10406,0.9,7416,0.7,6151,0.6,1012924095,6.0,-11002708,-1.2,-448217,-4.9,62,5.3
"05000","8","10","96","0","2025","4","",4298,201902,201905,201665,2971228379,9810448,31871,1132,"",1.54,1.05,1.05,1.05,1.04,0.32,0.50,0.99,"",2,0.0,-1433,-0.7,-2025,-1.0,-1259,-0.6,86132371,3.0,-339204,-3.3,-1568,-4.7,41,3.8
"05001","0","10","70","0","2025","4","",630,8980,8840,8826,121298273,5105841,36881,1051,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,-636,-6.6,-680,-7.1,-736,-7.7,-8375982,-6.5,-1214739,-19.2,-29208,-44.2,8,0.8
"05001","1","10","71","0","2025","4","",15,134,133,139,2414294,0,0,1372,"",4.89,0.84,0.85,0.89,0.90,0.00,0.00,1.05,"",-3,-16.7,-22,-14.1,-29,-17.9,-20,-12.6,-214905,-8.2,0,0.0,0,0.0,100,7.9
"05001","2","10","71","0","2025","4","",14,151,151,146,1834456,0,0,945,"",3.79,0.53,0.54,0.53,0.45,0.00,0.00,0.85,"",0,0.0,-9,-5.6,-11,-6.8,-13,-8.2,68450,3.9,0,0.0,0,0.0,98,11.6
"05001","3","10","71","0","2025","4","",30,699,716,694,8075056,61362,171,884,"",3.42,0.81,0.84,0.81,0.81,0.53,0.82,0.99,"",0,0.0,-12,-1.7,-6,-0.8,-4,-0.6,97522,1.2,-40129,-39.5,-42,-19.7,20,2.3
"05001","5","10","71","0","2025","4","",571,7996,7840,7847,108974467,5044479,36710,1062,"",0.93,1.04,1.04,1.04,1.04,1.02,1.00,1.00,"",4,0.7,-593,-6.9,-634,-7.5,-699,-8.2,-8327049,-7.1,-1174610,-18.9,-29166,-44.3,5,0.5
"05003","0","10","70","0","2025","4","",515,6273,6156,6142,86307108,4277654,43119,1072,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.8,510,8.8,418,7.3,373,6.5,10044324,13.2,-117877,-2.7,8147,23.3,53,5.2
"05003","1","10","71","0","2025","4","",12,56,57,63,964394,0,0,1265,"",4.79,0.50,0.52,0.58,0.51,0.00,0.00,0.95,"",0,0.0,-8,-12.5,-4,-6.6,-5,-7.4,-83401,-8.0,0,0.0,0,0.0,12,1.0
"05003","2","10","71","0","2025","4","",10,108,107,107,1384169,0,0,992,"",3.31,0.55,0.55,0.55,0.48,0.00,0.00,0.87,"",0,0.0,2,1.9,3,2.9,3,2.9,133318,10.7,0,0.0,0,0.0,73,7.9
"05003","3","10","71","0","2025","4","",30,752,765,763,7911936,116641,232,801,"",4.19,1.24,1.28,1.29,1.11,1.20,0.96,0.88,"",-1,-3.2,-27,-3.5,-12,-1.5,14,1.9,93103,1.2,2096,1.8,5,2.2,18,2.3
"05003","5","10","71","0","2025","4","",463,5357,5227,5209,76046609,4161013,42887,1111,"",0.92,1.00,0.99,0.99,1.02,1.01,1.00,1.03,"",10,2.2,543,11.3,431,9.0,361,7.4,9901304,15.0,-119973,-2.8,8142,23.4,55,5.2
"05005","0","10","70","0","2025","4","",1415,16650,16509,16661,208483034,11237341,123921,966,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",78,5.8,454,2.8,149,0.9,91,0.5,13581718,7.0,1392577,14.1,29266,30.9,50,5.5
"05005","1","10","71","0","2025","4","",20,153,151,148,2848275,0,0,1454,"",2.91,0.52,0.52,0.50,0.62,0.00,0.00,1.21,"",0,0.0,-10,-6.1,-4,-2.6,-11,-6.9,-229266,-7.4,0,0.0,0,0.0,-35,-2.4
"05005","2","10","71","0","2025","4","",11,309,326,326,3574159,0,0,858,"",1.32,0.59,0.63,0.62,0.51,0.00,0.00,0.84,"",0,0.0,4,1.3,11,3.5,6,1.9,141849,4.1,0,0.0,0,0.0,15,1.8
"05005","3","10","71","0","2025","4","",35,1303,1310,1308,14563602,186729,374,857,"",1.78,0.81,0.82,0.81,0.85,0.73,0.54,1.04,"",0,0.0,4,0.3,26,2.0,13,1.0,1305122,9.8,-18,0.0,1,0.3,68,8.6
"05005","5","10","71","0","2025","4","",1349,14885,14722,14879,187496998,11050612,123547,973,"",0.98,1.05,1.04,1.05,1.04,1.02,1.00,1.00,"",78,6.1,456,3.2,116,0.8,83,0.6,12364013,7.1,1392595,14.4,29265,31.0,51,5.5
"05007","0","10","70","0","2025","4","",9496,154065,154589,154386,3317718520,119009377,939813,1653,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",822,9.5,7349,5.0,6688,4.5,6181,4.2,454644051,15.9,4822512,4.2,-59662,-6.0,161,10.8
"05007","1","10","71","0","2025","4","",32,520,520,521,8952690,0,0,1324,"",0.69,0.19,0.19,0.19,0.12,0.00,0.00,0.64,"",-1,-3.0,-17,-3.2,-23,-4.2,-22,-4.1,-342422,-3.7,0,0.0,0,0.0,2,0.2
"05007","2","10","71","0","2025","4","",17,1070,1069,1062,12499697,0,0,901,"",0.30,0.22,0.22,0.22,0.11,0.00,0.00,0.51,"",0,0.0,39,3.8,30,2.9,23,2.2,870612,7.5,0,0.0,0,0.0,38,4.4
"05007","3","10","71","0","2025","4","",98,9708,9658,9686,141991352,331813,1330,1128,"",0.74,0.65,0.64,0.65,0.52,0.12,0.25,0.80,"",4,4.3,40,0.4,-31,-0.3,-62,-0.6,9812048,7.4,-1890,-0.6,-1007,-43.1,80,7.6
"05007","5","10","71","0","2025","4","",9349,142767,143342,143117,3154274781,118677564,938483,1696,"",1.01,1.08,1.09,1.09,1.10,1.03,1.01,1.02,"",819,9.6,7287,5.4,6712,4.9,6242,4.6,444303813,16.4,4824402,4.2,-58655,-5.9,167,10.9
"05009","0","10","70","0","2025","4","",1060,14283,14187,14189,182054868,9932163,87307,985,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",49,4.8,-174,-1.2,-335,-2.3,-340,-2.3,3043192,1.7,1157982,13.2,16567,23.4,36,3.8
"05009","1","10","71","0","2025","4","",17,135,133,134,2617342,0,0,1502,"",3.30,0.53,0.53,0.53,0.65,0.00,0.00,1.23,"",0,0.0,-7,-4.9,-11,-7.6,-8,-5.6,-54101,-2.0,0,0.0,0,0.0,62,4.3
"05009","2","10","71","0","2025","4","",14,783,779,784,9273237,0,0,912,"",2.25,1.74,1.74,1.76,1.53,0.00,0.00,0.87,"",-2,-12.5,6,0.8,2,0.3,6,0.8,691109,8.1,0,0.0,0,0.0,63,7.4
"05009","3","10","71","0","2025","4","",50,2288,2299,2297,27888854,160857,453,935,"",3.39,1.66,1.67,1.68,1.86,0.71,0.92,1.11,"",1,2.0,-9,-0.4,-33,-1.4,-47,-2.0,1516757,5.8,16921,11.8,-79,-14.8,62,7.1
"05009","5","10","71","0","2025","4","",979,11077,10976,10974,142275435,9771306,86854,994,"",0.95,0.91,0.91,0.91,0.91,1.02,1.00,1.00,"",50,5.4,-164,-1.5,-293,-2.6,-291,-2.6,889427,0.6,1141061,13.2,16646,23.7,28,2.9
"05011","0","10","70","0","2025","4","",345,3379,3449,3425,40793923,2247073,12240,918,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.4,-186,-5.2,-198,-5.4,-250,-6.8,560817,1.4,233072,11.6,-1838,-13.1,65,7.6
"05011","1","10","71","0","2025","4","",7,26,29,27,398430,0,0,1121,"",4.17,0.43,0.47,0.44,0.44,0.00,0.00,0.98,"",0,0.0,-3,-10.3,0,0.0,-2,-6.9,7881,2.0,0,0.0,0,0.0,85,8.2
"05011","2","10","71","0","2025","4","",10,348,347,344,3893483,0,0,865,"",4.94,3.27,3.19,3.19,2.86,0.00,0.00,0.89,"",0,0.0,-2,-0.6,3,0.9,0,0.0,243174,6.7,0,0.0,0,0.0,53,6.5
"05011","3","10","71","0","2025","4","",15,447,459,451,4526213,14738,29,770,"",3.13,1.37,1.37,1.36,1.35,0.29,0.42,0.98,"",0,0.0,-7,-1.5,4,0.9,-3,-0.7,194934,4.5,-16852,-53.3,-70,-70.7,37,5.0
"05011","5","10","71","0","2025","4","",313,2558,2614,2603,31975797,2232335,12211,949,"",0.93,0.89,0.89,0.89,0.91,1.03,1.00,1.02,"",8,2.6,-174,-6.4,-205,-7.3,-245,-8.6,114828,0.4,249924,12.6,-1768,-12.6,74,8.5
"05013","0","10","70","0","2025","4","",104,3577,3588,3604,70467627,1623541,5370,1510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.0,206,6.1,192,5.7,174,5.1,8392609,13.5,10842,0.7,-5010,-48.3,105,7.5
