"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"22069","1","10","71","0","2025","1","",22,163,161,166,3015497,0,0,1420,"",4.16,0.59,0.58,0.60,0.72,0.00,0.00,1.22,"",-1,-4.3,-1,-0.6,-2,-1.2,5,3.1,187883,6.6,0,0.0,0,0.0,83,6.2
"22069","2","10","71","0","2025","1","",24,1029,1146,1157,14302305,23100,21,991,"",3.84,2.31,2.52,2.56,2.79,0.11,0.05,1.14,"",-1,-4.0,5,0.5,13,1.1,32,2.8,389804,2.8,0,0.0,0,0.0,13,1.3
"22069","3","10","71","0","2025","1","",56,2342,2348,2373,26619727,476140,2481,870,"",3.75,1.70,1.68,1.72,2.08,0.69,0.56,1.22,"",0,0.0,39,1.7,36,1.6,15,0.6,708528,2.7,71748,17.7,682,37.9,12,1.4
"22069","5","10","71","0","2025","1","",943,10678,10685,10533,119711903,63866676,918072,866,"",0.93,0.88,0.87,0.87,0.85,1.01,1.00,0.97,"",-6,-0.6,-56,-0.5,-41,-0.4,-188,-1.8,6160518,5.4,678365,1.1,-27436,-2.9,52,6.4
"22071","0","10","70","0","2025","1","",17361,188533,192500,188760,3444011185,925261137,10534694,1395,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",398,2.3,2444,1.3,5402,2.9,1082,0.6,155655215,4.7,12843382,1.4,411144,4.1,42,3.1
"22071","1","10","71","0","2025","1","",59,9672,9612,9565,259514774,0,0,2076,"",0.67,2.62,2.57,2.63,2.95,0.00,0.00,1.13,"",0,0.0,-105,-1.1,-166,-1.7,-193,-2.0,20253231,8.5,0,0.0,0,0.0,192,10.2
"22071","2","10","71","0","2025","1","",72,8300,8486,8435,171769209,90506,377,1572,"",0.69,1.40,1.39,1.41,1.59,0.03,0.08,1.14,"",-1,-1.4,404,5.1,394,4.9,270,3.3,5861472,3.5,5384,6.3,27,7.7,-13,-0.8
"22071","3","10","71","0","2025","1","",296,9178,9147,9166,173078654,7923559,121240,1453,"",1.19,0.50,0.49,0.50,0.64,0.80,2.39,1.29,"",2,0.7,444,5.1,432,5.0,998,12.2,14662698,9.3,-374322,-4.5,-7696,-6.0,26,1.8
"22071","5","10","71","0","2025","1","",16934,161383,165255,161594,2839648548,917247072,10413077,1342,"",1.00,1.00,1.01,1.01,0.95,1.01,0.99,0.95,"",397,2.4,1701,1.1,4742,3.0,7,0.0,114877814,4.2,13212320,1.5,418813,4.2,37,2.8
"22073","0","10","70","0","2025","1","",5423,69022,69377,69267,885742874,347322088,4221074,984,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",107,2.0,97,0.1,118,0.2,-148,-0.2,32271599,3.8,-29590,0.0,-57024,-1.3,35,3.7
"22073","1","10","71","0","2025","1","",23,471,456,461,9368799,0,0,1558,"",0.84,0.35,0.34,0.34,0.41,0.00,0.00,1.20,"",0,0.0,15,3.3,-3,-0.7,1,0.2,276325,3.0,0,0.0,0,0.0,32,2.1
"22073","2","10","71","0","2025","1","",45,2473,2590,2616,38999644,0,0,1172,"",1.39,1.14,1.18,1.19,1.41,0.00,0.00,1.20,"",3,7.1,54,2.2,97,3.9,104,4.1,2081329,5.6,-2243,-100.0,-38,-100.0,24,2.1
"22073","3","10","71","0","2025","1","",100,7308,7317,7338,70124998,1166434,5719,737,"",1.29,1.09,1.08,1.09,1.01,0.31,0.28,0.93,"",1,1.0,-37,-0.5,-22,-0.3,-48,-0.6,-4732168,-6.3,-18280,-1.5,381,7.1,-46,-5.9
"22073","5","10","71","0","2025","1","",5255,58770,59014,58852,767249433,346155654,4215355,1002,"",0.99,1.00,1.00,1.00,1.00,1.01,1.00,1.00,"",103,2.0,65,0.1,46,0.1,-205,-0.3,34646113,4.7,-9067,0.0,-57367,-1.3,45,4.7
"22075","0","10","70","0","2025","1","",883,13841,14071,14024,347413730,90628125,1435267,1912,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,1.3,2011,17.0,2098,17.5,1969,16.3,84936767,32.4,19036629,26.6,477660,49.9,223,13.2
"22075","1","10","71","0","2025","1","",10,446,443,443,9745923,0,0,1688,"",2.24,1.65,1.62,1.64,1.10,0.00,0.00,0.67,"",0,0.0,-33,-6.9,-12,-2.6,-6,-1.3,71493,0.7,0,0.0,0,0.0,74,4.6
"22075","2","10","71","0","2025","1","",9,41,43,45,664282,0,0,1188,"",1.70,0.09,0.10,0.10,0.06,0.00,0.00,0.63,"",0,0.0,10,32.3,11,34.4,12,36.4,269895,68.4,0,0.0,0,0.0,240,25.3
"22075","3","10","71","0","2025","1","",9,1423,1426,1428,22209691,0,0,1198,"",0.71,1.06,1.04,1.05,0.82,0.00,0.00,0.78,"",0,0.0,0,0.0,7,0.5,-2,-0.1,1931421,9.5,0,0.0,0,0.0,103,9.4
"22075","5","10","71","0","2025","1","",855,11931,12159,12108,314793834,90628125,1435267,2007,"",0.99,1.01,1.01,1.01,1.05,1.01,1.01,1.03,"",11,1.3,2034,20.6,2092,20.8,1965,19.4,82663958,35.6,19036629,26.6,477660,49.9,228,12.8
"22077","0","10","70","0","2025","1","",537,5228,5186,5259,69900094,25928160,296604,1029,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.4,-489,-8.6,-418,-7.5,-341,-6.1,-5980562,-7.9,-2011215,-7.2,-47179,-13.7,-6,-0.6
"22077","1","10","71","0","2025","1","",18,73,69,68,1096291,0,0,1205,"",6.63,0.71,0.68,0.67,0.61,0.00,0.00,0.89,"",-1,-5.3,12,19.7,6,9.5,5,7.9,193706,21.5,0,0.0,0,0.0,91,8.2
"22077","2","10","71","0","2025","1","N",7,0,0,0,0,0,0,0,"N",2.18,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22077","3","10","71","0","2025","1","N",34,0,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22077","5","10","71","0","2025","1","",478,4158,4110,4183,57583253,25818332,296483,1067,"",0.91,0.93,0.93,0.93,0.95,1.01,1.00,1.02,"",4,0.8,-486,-10.5,-424,-9.4,-344,-7.6,-5745313,-9.1,-2034099,-7.3,-47221,-13.7,1,0.1
"22079","0","10","70","0","2025","1","",4088,56227,56740,56750,755083208,262472746,2605966,1027,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,0.6,635,1.1,906,1.6,607,1.1,31424044,4.3,3434858,1.3,-146465,-5.3,30,3.0
"22079","1","10","71","0","2025","1","",39,2002,2002,2010,47079785,0,0,1807,"",1.89,1.82,1.82,1.84,2.44,0.00,0.00,1.34,"",-1,-2.5,-26,-1.3,-30,-1.5,-28,-1.4,2615202,5.9,0,0.0,0,0.0,124,7.4
"22079","2","10","71","0","2025","1","",42,3537,3615,3684,50393960,139989,126,1073,"",1.72,2.00,2.01,2.05,2.13,0.17,0.11,1.06,"",1,2.4,115,3.4,109,3.1,119,3.3,3711605,8.0,-6170,-4.2,-6,-4.5,46,4.5
"22079","3","10","71","0","2025","1","",83,6227,6274,6299,64453959,1065937,16453,791,"",1.42,1.14,1.14,1.14,1.09,0.38,1.31,0.95,"",0,0.0,39,0.6,77,1.2,89,1.4,-3524923,-5.2,42130,4.1,2953,21.9,-53,-6.3
"22079","5","10","71","0","2025","1","",3924,44461,44849,44757,593155504,261266820,2589387,1021,"",0.98,0.93,0.93,0.93,0.91,1.01,1.00,0.98,"",25,0.6,507,1.2,750,1.7,427,1.0,28622160,5.1,3398898,1.3,-149412,-5.5,37,3.8
"22081","0","10","70","0","2025","1","",198,2544,2535,2518,32627951,11349112,138047,991,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,2.6,61,2.5,56,2.3,22,0.9,1250288,4.0,516200,4.8,-231,-0.2,20,2.1
"22081","1","10","71","0","2025","1","",5,22,20,19,324203,0,0,1226,"",4.99,0.44,0.41,0.39,0.39,0.00,0.00,0.94,"",0,0.0,2,10.0,-1,-4.8,-2,-9.5,16010,5.2,0,0.0,0,0.0,79,6.9
"22081","2","10","71","0","2025","1","",8,45,46,46,600339,0,0,1011,"",6.75,0.56,0.57,0.58,0.59,0.00,0.00,1.03,"",0,0.0,0,0.0,1,2.2,1,2.2,53356,9.8,0,0.0,0,0.0,76,8.1
"22081","3","10","71","0","2025","1","",22,510,502,503,6951351,132113,964,1059,"",7.77,2.07,2.04,2.05,2.72,1.08,1.45,1.32,"",0,0.0,13,2.6,-4,-0.8,-10,-1.9,-21181,-0.3,3223,2.5,659,216.1,-2,-0.2
"22081","5","10","71","0","2025","1","",163,1967,1967,1950,24752058,11216999,137083,971,"",0.84,0.91,0.91,0.91,0.88,1.00,1.00,0.97,"",5,3.2,46,2.4,60,3.1,33,1.7,1202103,5.1,512977,4.8,-890,-0.6,25,2.6
"22083","0","10","70","0","2025","1","",578,6127,6049,6027,64460346,27029056,363819,817,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,3.2,-11,-0.2,-84,-1.4,-130,-2.1,-509379,-0.8,-176213,-0.6,-23999,-6.2,3,0.4
"22083","1","10","71","0","2025","1","",9,83,65,61,1195600,0,0,1320,"",3.08,0.69,0.55,0.52,0.73,0.00,0.00,1.23,"",0,0.0,-3,-3.5,-9,-12.2,-8,-11.6,119507,11.1,0,0.0,0,0.0,236,21.8
"22083","2","10","71","0","2025","1","",11,72,72,72,808956,0,0,864,"",3.18,0.37,0.37,0.38,0.40,0.00,0.00,1.07,"",1,10.0,-1,-1.4,-2,-2.7,-2,-2.7,25754,3.3,0,0.0,0,0.0,46,5.6
"22083","3","10","71","0","2025","1","",34,784,787,797,8305982,73424,1209,809,"",4.12,1.32,1.34,1.36,1.65,0.25,0.69,1.23,"",0,0.0,9,1.2,14,1.8,22,2.8,320696,4.0,18317,33.2,214,21.5,16,2.0
"22083","5","10","71","0","2025","1","",524,5188,5125,5097,54149808,26955632,362610,811,"",0.93,0.99,0.99,0.99,0.97,1.01,1.00,0.98,"",17,3.4,-16,-0.3,-87,-1.7,-142,-2.7,-975336,-1.8,-194530,-0.7,-24213,-6.3,-2,-0.2
"22085","0","10","70","0","2025","1","",587,5453,5470,5435,60536267,27428586,277902,854,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.2,161,3.0,127,2.4,64,1.2,1877187,3.2,1108310,4.2,-12857,-4.4,8,0.9
"22085","1","10","71","0","2025","1","",8,43,41,42,601390,0,0,1101,"",2.70,0.40,0.39,0.40,0.39,0.00,0.00,0.98,"",-2,-20.0,4,10.3,0,0.0,3,7.7,52200,9.5,0,0.0,0,0.0,36,3.4
"22085","2","10","71","0","2025","1","",13,163,168,170,1556314,0,0,717,"",3.70,0.95,0.97,0.99,0.82,0.00,0.00,0.85,"",0,0.0,9,5.8,12,7.7,13,8.3,110236,7.6,0,0.0,0,0.0,2,0.3
"22085","3","10","71","0","2025","1","",35,1233,1224,1236,10048393,1279795,5456,628,"",4.17,2.34,2.30,2.34,2.12,4.33,4.08,0.91,"",0,0.0,-2,-0.2,-4,-0.3,-2,-0.2,23060,0.2,4499,0.4,-3939,-41.9,3,0.5
"22085","5","10","71","0","2025","1","",531,4014,4037,3987,48330170,26148791,272446,926,"",0.93,0.86,0.87,0.86,0.92,0.97,0.99,1.07,"",1,0.2,150,3.9,119,3.0,50,1.3,1691691,3.6,1103811,4.4,-8918,-3.2,8,0.9
"22087","0","10","70","0","2025","1","",1041,11120,11089,11077,167423252,53910913,540284,1161,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",50,5.0,58,0.5,75,0.7,45,0.4,-10341224,-5.8,-580378,-1.1,-31606,-5.5,-78,-6.3
"22087","1","10","71","0","2025","1","",6,61,61,61,979573,0,0,1235,"",1.14,0.28,0.28,0.29,0.23,0.00,0.00,0.81,"",1,20.0,8,15.1,6,10.9,4,7.0,65985,7.2,0,0.0,0,0.0,-43,-3.4
"22087","2","10","71","0","2025","1","",9,162,220,221,2319754,8280,7,888,"",1.44,0.46,0.62,0.63,0.44,0.05,0.03,0.77,"",-1,-10.0,-18,-10.0,20,10.0,16,7.8,35304,1.5,480,6.2,0,0.0,-13,-1.4
"22087","3","10","71","0","2025","1","",22,2069,2065,2085,25823775,356601,3066,958,"",1.48,1.92,1.92,1.94,1.97,0.61,1.18,1.02,"",0,0.0,72,3.6,83,4.2,91,4.6,1028740,4.1,115375,47.8,-237,-7.2,0,0.0
"22087","5","10","71","0","2025","1","",1004,8828,8743,8710,138300150,53546032,537211,1214,"",0.99,0.93,0.93,0.92,0.96,1.01,1.00,1.03,"",50,5.2,-4,0.0,-34,-0.4,-66,-0.8,-11471253,-7.7,-696233,-1.3,-31369,-5.5,-96,-7.3
"22089","0","10","70","0","2025","1","",1468,22592,22662,22961,560277053,136894926,1384718,1895,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",37,2.6,-1839,-7.5,-1930,-7.8,-2079,-8.3,-122495850,-17.9,-46830420,-25.5,-1640952,-54.2,-232,-10.9
"22089","1","10","71","0","2025","1","",17,169,169,170,3825899,0,0,1738,"",2.29,0.38,0.38,0.38,0.27,0.00,0.00,0.70,"",0,0.0,-22,-11.5,-18,-9.6,-12,-6.6,367430,10.6,0,0.0,0,0.0,313,22.0
"22089","2","10","71","0","2025","1","",10,47,50,52,580998,52706,291,900,"",1.14,0.07,0.07,0.07,0.03,0.12,0.50,0.48,"",0,0.0,1,2.2,0,0.0,1,2.0,44357,8.3,11158,26.9,131,81.9,58,6.9
"22089","3","10","71","0","2025","1","",35,3274,3274,3248,52702030,341333,1985,1242,"",1.67,1.50,1.49,1.45,1.20,0.23,0.30,0.81,"",0,0.0,108,3.4,102,3.2,77,2.4,5252595,11.1,66075,24.0,617,45.1,90,7.8
"22089","5","10","71","0","2025","1","",1406,19102,19169,19491,503168126,136500887,1382442,2010,"",0.98,0.99,0.99,1.00,1.04,1.01,1.00,1.04,"",37,2.7,-1926,-9.2,-2014,-9.5,-2145,-9.9,-128160232,-20.3,-46907653,-25.6,-1641700,-54.3,-272,-11.9
"22091","0","10","70","0","2025","1","",144,1601,1622,1627,19835620,7129853,101354,944,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,5.1,-52,-3.1,-25,-1.5,-29,-1.8,333079,1.7,-220614,-3.0,-8640,-7.9,36,4.0
"22091","1","10","71","0","2025","1","",2,9,10,10,147286,0,0,1172,"",2.75,0.29,0.32,0.32,0.29,0.00,0.00,0.94,"",0,0.0,-1,-10.0,-1,-9.1,-1,-9.1,-10990,-6.9,0,0.0,0,0.0,31,2.7
"22091","2","10","71","0","2025","1","",7,50,55,57,603893,0,0,860,"",8.12,0.99,1.07,1.10,0.97,0.00,0.00,0.92,"",0,0.0,-5,-9.1,-4,-6.8,-3,-5.0,-15639,-2.5,0,0.0,0,0.0,38,4.6
"22091","3","10","71","0","2025","1","",17,529,521,526,5150016,70531,390,754,"",8.26,3.41,3.30,3.32,3.32,0.92,0.80,0.99,"",0,0.0,25,5.0,17,3.4,19,3.7,397711,8.4,10542,17.6,156,66.7,30,4.1
"22091","5","10","71","0","2025","1","",118,1013,1036,1034,13934425,7059322,100964,1043,"",0.84,0.74,0.75,0.75,0.81,1.00,1.00,1.09,"",7,6.3,-71,-6.5,-37,-3.4,-44,-4.1,-38003,-0.3,-231156,-3.2,-8796,-8.0,46,4.6
"22093","0","10","70","0","2025","1","",460,7577,7608,7618,156729299,42908388,517096,1586,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.6,-77,-1.0,11,0.1,-91,-1.2,-689533,-0.4,-586690,-1.3,-12715,-2.4,4,0.3
"22093","1","10","71","0","2025","1","",8,34,33,35,551400,0,0,1248,"",3.44,0.23,0.22,0.24,0.14,0.00,0.00,0.60,"",0,0.0,5,17.2,1,3.1,3,9.4,67243,13.9,0,0.0,0,0.0,47,3.9
"22093","2","10","71","0","2025","1","",8,31,32,33,465818,0,0,1120,"",2.91,0.13,0.13,0.14,0.10,0.00,0.00,0.71,"",0,0.0,-6,-16.2,-7,-17.9,-6,-15.4,-66195,-12.4,0,0.0,0,0.0,52,4.9
"22093","3","10","71","0","2025","1","",29,1494,1492,1520,18960059,38500,35,971,"",4.41,2.04,2.02,2.05,1.54,0.08,0.01,0.76,"",0,0.0,-1,-0.1,10,0.7,19,1.3,-420902,-2.2,0,0.0,0,0.0,-28,-2.8
"22093","5","10","71","0","2025","1","",415,6018,6051,6030,136752022,42869888,517061,1744,"",0.93,0.93,0.93,0.93,1.01,1.01,1.01,1.08,"",-3,-0.7,-75,-1.2,7,0.1,-107,-1.7,-269679,-0.2,-586690,-1.4,-12715,-2.4,14,0.8
"22095","0","10","70","0","2025","1","",1023,13503,13657,13550,245440023,81544987,981609,1391,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",32,3.2,669,5.2,466,3.5,448,3.4,11034553,4.7,4264340,5.5,25917,2.7,8,0.6
"22095","1","10","71","0","2025","1","",6,84,87,84,1709300,0,0,1547,"",1.16,0.32,0.33,0.32,0.27,0.00,0.00,0.84,"",0,0.0,7,9.1,7,8.8,8,10.5,185901,12.2,0,0.0,0,0.0,38,2.5
"22095","2","10","71","0","2025","1","",15,276,291,299,3917031,30800,28,1044,"",2.45,0.65,0.67,0.70,0.51,0.12,0.07,0.76,"",0,0.0,2,0.7,0,0.0,6,2.0,175327,4.7,0,0.0,0,0.0,38,3.8
"22095","3","10","71","0","2025","1","",30,1543,1546,1528,20714429,206169,472,1035,"",2.05,1.18,1.16,1.16,1.08,0.23,0.10,0.92,"",0,0.0,-75,-4.6,-80,-4.9,-90,-5.6,-1058243,-4.9,12602,6.5,-600,-56.0,2,0.2
"22095","5","10","71","0","2025","1","",972,11600,11733,11639,219099263,81308018,981109,1446,"",0.97,1.01,1.01,1.01,1.03,1.01,1.00,1.02,"",32,3.4,735,6.8,539,4.8,524,4.7,11731568,5.7,4251738,5.5,26517,2.8,3,0.2
"22097","0","10","70","0","2025","1","",2124,23423,23660,23925,276251967,116119743,1183414,898,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",45,2.2,257,1.1,433,1.9,510,2.2,3491521,1.3,1376653,1.2,-81751,-6.5,-4,-0.4
"22097","1","10","71","0","2025","1","",20,171,171,175,2952551,0,0,1318,"",1.86,0.37,0.37,0.38,0.42,0.00,0.00,1.11,"",0,0.0,-1,-0.6,-12,-6.6,-3,-1.7,-143610,-4.6,0,0.0,0,0.0,-23,-1.7
"22097","2","10","71","0","2025","1","",19,294,300,306,3687933,15778,20,946,"",1.49,0.40,0.40,0.40,0.43,0.04,0.04,1.07,"",0,0.0,-6,-2.0,-5,-1.6,0,0.0,125943,3.5,378,2.5,6,42.9,44,4.9
"22097","3","10","71","0","2025","1","",98,4444,4454,4436,49912200,954981,6726,864,"",3.23,1.96,1.94,1.91,2.31,0.76,1.18,1.19,"",10,11.4,184,4.3,194,4.6,111,2.6,1218521,2.5,10118,1.1,-597,-8.2,-11,-1.3
"22097","5","10","71","0","2025","1","",1987,18514,18735,19008,219699283,115148984,1176668,901,"",0.96,0.93,0.93,0.93,0.92,1.01,1.00,0.99,"",35,1.8,80,0.4,256,1.4,402,2.2,2290667,1.1,1366157,1.2,-81160,-6.5,-3,-0.3
"22099","0","10","70","0","2025","1","",1134,12186,12282,12275,169203720,63472203,633660,1063,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,1.6,345,2.9,231,1.9,153,1.3,4112568,2.5,1365633,2.2,-13864,-2.1,5,0.5
"22099","1","10","71","0","2025","1","",6,70,65,69,1033321,0,0,1169,"",1.05,0.29,0.27,0.29,0.24,0.00,0.00,0.84,"",0,0.0,5,7.7,-4,-5.8,-2,-2.8,25342,2.5,0,0.0,0,0.0,34,3.0
"22099","2","10","71","0","2025","1","",13,91,97,96,1152021,0,0,936,"",1.92,0.24,0.25,0.25,0.22,0.00,0.00,0.89,"",0,0.0,6,7.1,11,12.8,9,10.3,147530,14.7,0,0.0,0,0.0,38,4.2
"22099","3","10","71","0","2025","1","",49,1852,1865,1863,21188912,267120,344,876,"",3.02,1.57,1.56,1.56,1.60,0.39,0.11,1.02,"",-1,-2.0,22,1.2,-33,-1.7,3,0.2,319129,1.5,853,0.3,4,1.2,14,1.6
"22099","5","10","71","0","2025","1","",1066,10173,10255,10247,145829466,63205083,633316,1097,"",0.96,0.98,0.98,0.98,1.00,1.01,1.00,1.02,"",19,1.8,312,3.2,257,2.6,143,1.4,3620567,2.5,1364780,2.2,-13868,-2.1,2,0.2
"22101","0","10","70","0","2025","1","",1429,19468,19507,19572,306212694,109236426,1339955,1207,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,0.3,-599,-3.0,-304,-1.5,-342,-1.7,-2228132,-0.7,-3804012,-3.4,-180693,-11.9,17,1.4
"22101","1","10","71","0","2025","1","",14,134,131,129,2541153,0,0,1488,"",1.94,0.35,0.35,0.34,0.32,0.00,0.00,0.94,"",0,0.0,-1,-0.7,-2,-1.5,-1,-0.8,24072,1.0,0,0.0,0,0.0,29,2.0
"22101","2","10","71","0","2025","1","",17,130,132,136,1753865,0,0,1017,"",1.99,0.21,0.21,0.22,0.18,0.00,0.00,0.85,"",0,0.0,-1,-0.8,-2,-1.5,3,2.3,140984,8.7,0,0.0,0,0.0,82,8.8
"22101","3","10","71","0","2025","1","",110,3060,3055,3104,34149853,3538837,5184,855,"",5.39,1.62,1.61,1.63,1.42,3.01,0.80,0.88,"",-2,-1.8,-13,-0.4,-12,-0.4,44,1.4,1909738,5.9,347626,10.9,-1133,-17.9,46,5.7
"22101","5","10","71","0","2025","1","",1288,16144,16189,16203,267767823,105697589,1334771,1273,"",0.92,0.97,0.97,0.97,1.01,0.98,1.00,1.04,"",6,0.5,-584,-3.5,-288,-1.7,-388,-2.3,-4302926,-1.6,-4151638,-3.8,-179560,-11.9,12,1.0
"22103","0","10","70","0","2025","1","",11152,96808,97139,96823,1517294574,498168115,5129853,1204,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",404,3.8,1457,1.5,1869,2.0,919,1.0,87691909,6.1,6845842,1.4,-91820,-1.8,53,4.6
"22103","1","10","71","0","2025","1","",31,691,709,697,16586507,0,0,1825,"",0.55,0.36,0.38,0.37,0.43,0.00,0.00,1.15,"",-1,-3.1,-2,-0.3,6,0.9,-14,-2.0,970071,6.2,0,0.0,0,0.0,115,6.7
"22103","2","10","71","0","2025","1","",35,736,761,769,12609853,243613,934,1284,"",0.52,0.24,0.25,0.25,0.27,0.16,0.43,1.08,"",0,0.0,9,1.2,19,2.6,22,2.9,861080,7.3,11333,4.9,-25,-2.6,61,5.0
"22103","3","10","71","0","2025","1","",106,13882,14105,14050,209883346,5001476,24077,1152,"",0.67,1.48,1.49,1.49,1.77,0.93,0.98,1.19,"",0,0.0,325,2.4,281,2.0,140,1.0,9845020,4.9,103585,2.1,983,4.3,34,3.0
"22103","5","10","71","0","2025","1","",10980,81499,81564,81307,1278214868,492923026,5104842,1207,"",1.01,0.99,0.99,0.99,0.97,1.00,1.00,0.99,"",405,3.8,1125,1.4,1563,2.0,771,1.0,76015738,6.3,6730924,1.4,-92778,-1.8,55,4.8
"22105","0","10","70","0","2025","1","",3827,47181,47211,47153,563044723,219567734,2430798,918,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",152,4.1,242,0.5,144,0.3,-242,-0.5,24423557,4.5,995622,0.5,-191690,-7.3,39,4.4
"22105","1","10","71","0","2025","1","",27,363,361,360,8016259,0,0,1707,"",1.40,0.39,0.39,0.40,0.56,0.00,0.00,1.41,"",0,0.0,-10,-2.7,-9,-2.4,-5,-1.4,516504,6.9,0,0.0,0,0.0,145,9.3
"22105","2","10","71","0","2025","1","",29,2614,2670,2680,36532591,452178,995,1059,"",1.27,1.76,1.78,1.79,2.07,0.66,0.97,1.17,"",0,0.0,22,0.8,52,2.0,65,2.5,1001085,2.8,-12620,-2.7,-446,-31.0,11,1.0
"22105","3","10","71","0","2025","1","",90,7991,8031,8003,119727204,1807317,7038,1150,"",1.65,1.75,1.75,1.75,2.72,0.76,0.60,1.55,"",-1,-1.1,384,5.0,389,5.1,387,5.1,8591900,7.7,41995,2.4,115,1.7,28,2.5
"22105","5","10","71","0","2025","1","",3681,36213,36149,36110,398768669,217308239,2422765,848,"",0.99,0.90,0.90,0.90,0.82,1.00,1.00,0.91,"",153,4.3,-154,-0.4,-288,-0.8,-689,-1.9,14314068,3.7,966247,0.4,-191359,-7.3,39,4.8
"22107","0","10","70","0","2025","1","",132,767,773,772,7953042,3393978,49444,794,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-26,-3.3,-22,-2.8,-35,-4.3,-275848,-3.4,-62243,-1.8,-2781,-5.3,1,0.1
"22107","1","10","71","0","2025","1","",5,22,19,17,353124,0,0,1405,"",7.49,1.47,1.27,1.14,1.74,0.00,0.00,1.34,"",0,0.0,4,22.2,-2,-9.5,-2,-10.5,7530,2.2,0,0.0,0,0.0,30,2.2
"22107","2","10","71","0","2025","1","N",9,0,0,0,0,0,0,0,"N",11.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22107","3","10","71","0","2025","1","N",15,0,0,0,0,0,0,0,"N",7.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22107","5","10","71","0","2025","1","",103,523,529,522,5378662,3198554,47151,789,"",0.80,0.80,0.80,0.79,0.78,0.96,0.96,0.98,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22109","0","10","70","0","2025","1","",3358,47121,47570,47315,737379228,273601026,2942494,1198,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",40,1.2,-276,-0.6,61,0.1,-447,-0.9,8865951,1.2,-17229801,-5.9,-394072,-11.8,20,1.7
"22109","1","10","71","0","2025","1","",19,315,318,318,6533137,0,0,1585,"",1.12,0.34,0.34,0.35,0.35,0.00,0.00,1.00,"",0,0.0,3,1.0,8,2.6,8,2.6,576890,9.7,0,0.0,0,0.0,110,7.5
"22109","2","10","71","0","2025","1","",27,555,599,605,9066352,104525,292,1189,"",1.34,0.38,0.40,0.40,0.39,0.12,0.23,1.00,"",2,8.0,4,0.7,2,0.3,5,0.8,741466,8.9,-10002,-8.7,-236,-44.7,90,8.2
"22109","3","10","71","0","2025","1","",82,4070,4076,4085,45464179,808906,5512,858,"",1.71,0.89,0.88,0.89,0.79,0.27,0.39,0.89,"",0,0.0,-125,-3.0,-107,-2.6,-104,-2.5,1818102,4.2,30280,3.9,211,4.0,57,7.1
